刘备,刘禅,父亲,蜀,蜀
甘夫人,刘禅,母亲,unknown,蜀
孙夫人,刘禅,继母,unknown,蜀
刘理,刘禅,弟弟,unknown,蜀
刘永,刘禅,弟弟,unknown,蜀
刘弘,刘禅,祖父,unknown,蜀
吴氏,刘禅,祖母,unknown,蜀
张飞,刘禅,岳父,蜀,蜀
夏侯夫人,刘禅,岳母,unknown,蜀
诸葛尚,刘禅,外孙子,unknown,蜀
关统,刘禅,女婿,unknown,蜀
诸葛瞻,刘禅,女婿,unknown,蜀
费恭,刘禅,女婿,unknown,蜀
太子妃费氏,刘禅,儿媳,unknown,蜀
刘晨,刘禅,侄子,unknown,蜀
张遵,刘禅,侄子,unknown,蜀
张凯武,刘禅,侄子,unknown,蜀
刘胤,刘禅,侄子,unknown,蜀
刘雄,刘禅,曾祖父,unknown,蜀
诸葛亮,刘禅,亲家公,蜀,蜀
费祎,刘禅,亲家公,蜀,蜀
尹默,刘禅,老师,unknown,蜀
刘表,刘琮,父亲,群雄,unknown
蔡夫人,刘琮,母亲,unknown,unknown
刘琦,刘琮,哥哥,unknown,unknown
蔡讽,刘琮,外祖父,unknown,unknown
刘舆,刘岱,父亲,unknown,群雄
刘繇,刘岱,弟弟,unknown,群雄
刘宠,刘岱,伯父,unknown,群雄
刘基,刘岱,侄子,unknown,群雄
刘尚,刘岱,侄子,unknown,群雄
张华,刘放,女婿,unknown,unknown
孝灵宋皇后,刘宏,妻子,unknown,unknown
灵思皇后,刘宏,妻子,unknown,unknown
王荣,刘宏,妻子,unknown,unknown
刘协,刘宏,儿子,unknown,unknown
刘辩,刘宏,儿子,unknown,unknown
万年公主,刘宏,女儿,unknown,unknown
刘苌,刘宏,父亲,unknown,unknown
董太后,刘宏,母亲,unknown,unknown
刘淑,刘宏,祖父,unknown,unknown
何真,刘宏,岳父,unknown,unknown
舞阳君,刘宏,岳母,unknown,unknown
刘熙,刘宏,孙子,unknown,unknown
长乐公主,刘宏,孙女,unknown,unknown
唐姬,刘宏,儿媳,unknown,unknown
伏寿,刘宏,儿媳,unknown,unknown
曹节,刘宏,儿媳,unknown,unknown
刘开,刘宏,曾祖父,unknown,unknown
何苗,刘宏,大舅子,unknown,unknown
伏完,刘宏,亲家公,unknown,unknown
曹操,刘宏,亲家公,魏,unknown
唐瑁,刘宏,亲家公,unknown,unknown
杨赐,刘宏,老师,unknown,unknown
申贵人,刘宏,高祖母,unknown,unknown
马氏,刘理,妻子,unknown,unknown
刘胤,刘理,儿子,unknown,unknown
刘辑,刘理,儿子,unknown,unknown
刘备,刘理,父亲,蜀,unknown
刘永,刘理,哥哥,unknown,unknown
刘禅,刘理,哥哥,蜀,unknown
刘弘,刘理,祖父,unknown,unknown
吴氏,刘理,祖母,unknown,unknown
马超,刘理,岳父,蜀,unknown
刘承,刘理,孙子,unknown,unknown
刘晨,刘理,侄子,unknown,unknown
刘琮,刘理,侄子,unknown,unknown
刘瑶,刘理,侄子,unknown,unknown
刘恂,刘理,侄子,unknown,unknown
刘璩,刘理,侄子,unknown,unknown
刘谌,刘理,侄子,unknown,unknown
刘雄,刘理,曾祖父,unknown,unknown
诸葛亮,刘理,义父,蜀,unknown
张皇后,刘理,嫂子,unknown,unknown
敬哀皇后,刘理,嫂子,unknown,unknown
阮籍,刘伶,好友,unknown,unknown
嵇康,刘伶,好友,unknown,unknown
士燮,刘陶,学生,unknown,unknown
王晓宇,刘威,妻子,unknown,unknown
马敬伯,刘威,老师,unknown,unknown
刘度,刘贤,父亲,群雄,unknown
曹节,刘协,妻子,unknown,unknown
伏寿,刘协,妻子,unknown,unknown
刘敦,刘协,儿子,unknown,unknown
刘懿,刘协,儿子,unknown,unknown
刘冯,刘协,儿子,unknown,unknown
刘熙,刘协,儿子,unknown,unknown
刘邈,刘协,儿子,unknown,unknown
长乐公主,刘协,女儿,unknown,unknown
刘宏,刘协,父亲,unknown,unknown
王荣,刘协,母亲,unknown,unknown
刘辩,刘协,哥哥,unknown,unknown
万年公主,刘协,姐姐,unknown,unknown
刘苌,刘协,祖父,unknown,unknown
董太后,刘协,祖母,unknown,unknown
曹操,刘协,岳父,魏,unknown
伏完,刘协,岳父,unknown,unknown
董承,刘协,岳父,群雄,unknown
刘康,刘协,孙子,unknown,unknown
王斌,刘协,舅父,unknown,unknown
伏俨,刘协,侄子,unknown,unknown
刘淑,刘协,曾祖父,unknown,unknown
刘瑾,刘协,曾孙子,unknown,unknown
唐姬,刘协,嫂子,unknown,unknown
伏德,刘协,大舅子,unknown,unknown
曹丕,刘协,大舅子,魏,unknown
夏侯楙,刘协,连襟,unknown,unknown
荀恽,刘协,连襟,unknown,unknown
袁隗,刘协,老师,unknown,unknown
马日磾,刘协,老师,unknown,unknown
刘弘,刘雄,儿子,unknown,unknown
刘惠,刘雄,父亲,unknown,unknown
刘备,刘雄,孙子,蜀,unknown
吴氏,刘雄,儿媳,unknown,unknown
刘禅,刘雄,曾孙子,蜀,unknown
刘永,刘雄,曾孙子,unknown,unknown
刘理,刘雄,曾孙子,unknown,unknown
穆皇后,刘雄,孙媳妇,unknown,unknown
刘诞,刘焉,儿子,unknown,unknown
刘范,刘焉,儿子,unknown,unknown
刘瑁,刘焉,儿子,unknown,unknown
刘璋,刘焉,儿子,群雄,unknown
刘循,刘焉,孙子,unknown,unknown
刘阐,刘焉,孙子,unknown,unknown
费伯仁,刘焉,侄子,unknown,unknown
张姮儿,刘洋,好友,unknown,unknown
史妍,刘洋,好友,unknown,unknown
刘陶,刘晔,儿子,unknown,魏
刘普,刘晔,父亲,unknown,魏
刘涣,刘晔,哥哥,unknown,魏
鲁肃,刘晔,好友,吴,魏
刘禅,刘瓒,父亲,蜀,unknown
刘琮,刘瓒,哥哥,unknown,unknown
刘璿,刘瓒,哥哥,unknown,unknown
刘谌,刘瓒,弟弟,unknown,unknown
刘恂,刘瓒,弟弟,unknown,unknown
刘备,刘瓒,祖父,蜀,unknown
刘永,刘瓒,叔父,unknown,unknown
诸葛尚,刘瓒,外甥,unknown,unknown
刘弘,刘瓒,曾祖父,unknown,unknown
吴氏,刘瓒,曾祖母,unknown,unknown
刘阐,刘璋,儿子,unknown,群雄
刘循,刘璋,儿子,unknown,群雄
刘焉,刘璋,父亲,unknown,群雄
刘范,刘璋,哥哥,unknown,群雄
刘瑁,刘璋,哥哥,unknown,群雄
刘诞,刘璋,哥哥,unknown,群雄
费观,刘璋,女婿,unknown,群雄
刘敞,刘璋,曾孙子,unknown,群雄
刘备,刘璋,堂兄,蜀,群雄
庞羲,刘璋,亲家公,unknown,群雄
刘梁,刘桢,祖父,unknown,unknown
刘羡,刘祗,儿子,unknown,unknown
刘弘,刘子敬,哥哥,unknown,unknown
刘备,刘子敬,侄子,蜀,unknown
吴氏,刘子敬,嫂子,unknown,unknown
卢毓,卢植,儿子,unknown,unknown
卢珽,卢植,孙子,unknown,unknown
卢钦,卢植,孙子,unknown,unknown
卢浮,卢植,曾孙子,unknown,unknown
卢志,卢植,曾孙子,unknown,unknown
马融,卢植,老师,unknown,unknown
陈球,卢植,老师,unknown,unknown
郑玄,卢植,同学,unknown,unknown
管宁,卢植,同学,unknown,unknown
华歆,卢植,同学,魏,unknown
刘备,卢植,学生,蜀,unknown
公孙瓒,卢植,学生,群雄,unknown
高诱,卢植,学生,unknown,unknown
刘德然,卢植,学生,unknown,unknown
鲁淑,鲁肃,儿子,unknown,吴
鲁睦,鲁肃,孙子,unknown,吴
吕蒙,鲁肃,好友,吴,吴
诸葛亮,鲁肃,好友,蜀,吴
周瑜,鲁肃,好友,吴,吴
诸葛瑾,鲁肃,好友,unknown,吴
刘晔,鲁肃,好友,魏,吴
陆绩,陆康,儿子,unknown,unknown
陆纡,陆康,哥哥,unknown,unknown
陆叡,陆康,孙子,unknown,unknown
陆尚,陆康,孙子,unknown,unknown
陆郁生,陆康,孙女,unknown,unknown
顾邵,陆康,外孙子,unknown,unknown
陆延,陆逊,儿子,unknown,吴
陆抗,陆逊,儿子,unknown,吴
陆骏,陆逊,父亲,unknown,吴
陆瑁,陆逊,弟弟,unknown,吴
陆纡,陆逊,祖父,unknown,吴
孙策,陆逊,岳父,吴,吴
陆机,陆逊,孙子,unknown,吴
陆耽,陆逊,孙子,unknown,吴
陆晏,陆逊,孙子,unknown,吴
陆玄,陆逊,孙子,unknown,吴
陆景,陆逊,孙子,unknown,吴
陆云,陆逊,孙子,unknown,吴
陆凯,陆逊,侄子,吴,吴
廖化,陆逊,对手,蜀,吴
陆抗,陆云,父亲,unknown,unknown
陆景,陆云,哥哥,unknown,unknown
陆晏,陆云,哥哥,unknown,unknown
陆玄,陆云,哥哥,unknown,unknown
陆机,陆云,哥哥,unknown,unknown
陆耽,陆云,弟弟,unknown,unknown
陆逊,陆云,祖父,吴,unknown
陆延,陆云,伯父,unknown,unknown
陆骏,陆云,曾祖父,unknown,unknown
韩谧,陆云,好友,unknown,unknown
董卓,吕布,义父,群雄,群雄
张杨,吕布,好友,群雄,群雄
张邈,吕布,好友,群雄,群雄
吕霸,吕蒙,儿子,unknown,吴
吕琮,吕蒙,儿子,unknown,吴
吕睦,吕蒙,儿子,unknown,吴
邓当,吕蒙,姐夫,unknown,吴
鲁肃,吕蒙,好友,吴,吴
甘宁,吕蒙,好友,吴,吴
廖化,吕蒙,对手,蜀,吴
杨婉,马超,妻子,unknown,蜀
马承,马超,儿子,unknown,蜀
马秋,马超,儿子,unknown,蜀
马氏,马超,女儿,unknown,蜀
马腾,马超,父亲,群雄,蜀
马铁,马超,弟弟,群雄,蜀
马休,马超,弟弟,群雄,蜀
马平,马超,祖父,unknown,蜀
刘理,马超,女婿,unknown,蜀
韩遂,马超,义父,群雄,蜀
刘备,马超,亲家公,蜀,蜀
马岱,马超,从弟,蜀,蜀
马秉,马良,儿子,unknown,蜀
马谡,马良,弟弟,蜀,蜀
诸葛亮,马良,义兄,蜀,蜀
马良,马谡,哥哥,蜀,蜀
马秉,马谡,侄子,unknown,蜀
向朗,马谡,好友,unknown,蜀
诸葛亮,马谡,好友,蜀,蜀
马铁,马腾,儿子,群雄,群雄
马超,马腾,儿子,蜀,群雄
马休,马腾,儿子,群雄,群雄
马平,马腾,父亲,unknown,群雄
马承,马腾,孙子,unknown,群雄
马秋,马腾,孙子,unknown,群雄
马氏,马腾,孙女,unknown,群雄
杨婉,马腾,儿媳,unknown,群雄
马岱,马腾,侄子,蜀,群雄
马腾,马铁,父亲,群雄,群雄
马超,马铁,哥哥,蜀,群雄
马休,马铁,哥哥,群雄,群雄
马平,马铁,祖父,unknown,群雄
马秋,马铁,侄子,unknown,群雄
马承,马铁,侄子,unknown,群雄
马氏,马铁,侄女,unknown,群雄
杨婉,马铁,嫂子,unknown,群雄
马岱,马铁,堂兄,蜀,群雄
马腾,马休,父亲,群雄,群雄
马岱,马休,哥哥,蜀,群雄
马超,马休,哥哥,蜀,群雄
马铁,马休,弟弟,群雄,群雄
马平,马休,祖父,unknown,群雄
马秋,马休,侄子,unknown,群雄
马承,马休,侄子,unknown,群雄
马氏,马休,侄女,unknown,群雄
杨婉,马休,嫂子,unknown,群雄
祝融夫人,孟获,妻子,unknown,unknown
孟虬,孟获,儿子,unknown,unknown
花鬘,孟获,女儿,unknown,unknown
孟节,孟获,哥哥,unknown,unknown
孟优,孟获,弟弟,蜀,unknown
关索,孟获,女婿,蜀,unknown
石韬,孟建,好友,unknown,unknown
诸葛亮,孟建,好友,蜀,unknown
徐庶,孟建,好友,蜀,unknown
刘备,穆皇后,丈夫,蜀,unknown
刘瑁,穆皇后,丈夫,unknown,unknown
吴懿,穆皇后,哥哥,unknown,unknown
刘弘,穆皇后,公公,unknown,unknown
吴氏,穆皇后,婆婆,unknown,unknown
庞会,庞德,儿子,unknown,魏
庞柔,庞德,堂兄,unknown,魏
庞统,庞林,哥哥,蜀,unknown
庞宏,庞林,侄子,unknown,unknown
习忠,庞林,侄子,unknown,unknown
习祯,庞林,大舅子,unknown,unknown
庞宏,庞统,儿子,unknown,蜀
庞林,庞统,弟弟,unknown,蜀
庞山民,庞统,堂兄,unknown,蜀
石韬,庞统,好友,unknown,蜀
向朗,庞统,好友,unknown,蜀
黄承彦,庞统,好友,unknown,蜀
顾邵,庞统,好友,unknown,蜀
全琮,庞统,好友,吴,蜀
陆绩,庞统,好友,unknown,蜀
俞灏明,钱枫,好友,unknown,unknown
秦秀,秦朗,儿子,unknown,魏
秦宜禄,秦朗,父亲,unknown,魏
杜夫人,秦朗,母亲,unknown,魏
曹操,秦朗,继父,魏,魏
金乡公主,秦朗,妹妹,unknown,魏
夏侯楙,清河公主,丈夫,unknown,unknown
曹操,清河公主,父亲,魏,unknown
刘夫人,清河公主,母亲,unknown,unknown
曹铄,清河公主,哥哥,unknown,unknown
曹林,清河公主,弟弟,unknown,unknown
曹丕,清河公主,弟弟,魏,unknown
曹彰,清河公主,弟弟,魏,unknown
曹植,清河公主,弟弟,魏,unknown
曹熊,清河公主,弟弟,unknown,unknown
曹昂,清河公主,弟弟,unknown,unknown
曹冲,清河公主,弟弟,unknown,unknown
曹据,清河公主,弟弟,unknown,unknown
曹宇,清河公主,弟弟,unknown,unknown
曹衮,清河公主,弟弟,unknown,unknown
曹玹,清河公主,弟弟,unknown,unknown
曹峻,清河公主,弟弟,unknown,unknown
曹干,清河公主,弟弟,unknown,unknown
曹上,清河公主,弟弟,unknown,unknown
曹彪,清河公主,弟弟,unknown,unknown
曹勤,清河公主,弟弟,unknown,unknown
曹乘,清河公主,弟弟,unknown,unknown
曹整,清河公主,弟弟,unknown,unknown
曹京,清河公主,弟弟,unknown,unknown
曹均,清河公主,弟弟,unknown,unknown
曹棘,清河公主,弟弟,unknown,unknown
曹徽,清河公主,弟弟,unknown,unknown
曹茂,清河公主,弟弟,unknown,unknown
曹节,清河公主,妹妹,unknown,unknown
曹华,清河公主,妹妹,unknown,unknown
金乡公主,清河公主,妹妹,unknown,unknown
曹宪,清河公主,妹妹,unknown,unknown
安阳公主,清河公主,妹妹,unknown,unknown
曹嵩,清河公主,祖父,unknown,unknown
丁氏,清河公主,祖母,unknown,unknown
曹德,清河公主,叔父,unknown,unknown
曹叡,清河公主,侄子,unknown,unknown
曹协,清河公主,侄子,unknown,unknown
曹鉴,清河公主,侄子,unknown,unknown
曹蕤,清河公主,侄子,unknown,unknown
曹霖,清河公主,侄子,unknown,unknown
曹礼,清河公主,侄子,unknown,unknown
曹邕,清河公主,侄子,unknown,unknown
曹贡,清河公主,侄子,unknown,unknown
曹俨,清河公主,侄子,unknown,unknown
曹喈,清河公主,侄子,unknown,unknown
曹楷,清河公主,侄子,unknown,unknown
曹志,清河公主,侄子,unknown,unknown
曹苗,清河公主,侄子,unknown,unknown
曹炳,清河公主,侄子,unknown,unknown
曹琮,清河公主,侄子,unknown,unknown
司马晏,司马邺,父亲,unknown,unknown
司马衍,司马邺,弟弟,unknown,unknown
司马炎,司马邺,祖父,unknown,unknown
荀勖,司马邺,外祖父,unknown,unknown
司马允,司马邺,伯父,unknown,unknown
司马衷,司马邺,伯父,unknown,unknown
阳平公主,司马邺,姑母,unknown,unknown
司马昭,司马邺,曾祖父,unknown,unknown
张春华,司马懿,妻子,unknown,魏
司马师,司马懿,儿子,unknown,魏
司马昭,司马懿,儿子,unknown,魏
司马伷,司马懿,儿子,unknown,魏
司马亮,司马懿,儿子,unknown,魏
司马干,司马懿,儿子,unknown,魏
司马京,司马懿,儿子,unknown,魏
司马骏,司马懿,儿子,unknown,魏
司马肜,司马懿,儿子,unknown,魏
司马伦,司马懿,儿子,unknown,魏
南阳公主,司马懿,女儿,unknown,魏
高陆公主,司马懿,女儿,unknown,魏
高陵宣公主,司马懿,女儿,unknown,魏
司马防,司马懿,父亲,unknown,魏
司马朗,司马懿,哥哥,魏,魏
司马通,司马懿,弟弟,unknown,魏
司马孚,司马懿,弟弟,unknown,魏
司马馗,司马懿,弟弟,unknown,魏
司马恂,司马懿,弟弟,unknown,魏
司马进,司马懿,弟弟,unknown,魏
司马敏,司马懿,弟弟,unknown,魏
司马儁,司马懿,祖父,unknown,魏
张汪,司马懿,岳父,unknown,魏
司马粹,司马懿,孙子,unknown,魏
司马攸,司马懿,孙子,unknown,魏
司马觐,司马懿,孙子,unknown,魏
司马广,司马懿,孙子,unknown,魏
司马炎,司马懿,孙子,unknown,魏
司马宗,司马懿,孙子,unknown,魏
司马矩,司马懿,孙子,unknown,魏
司马延祚,司马懿,孙子,unknown,魏
司马繇,司马懿,孙子,unknown,魏
司马羕,司马懿,孙子,unknown,魏
司马熙,司马懿,孙子,unknown,魏
司马广德,司马懿,孙子,unknown,魏
荀悝,司马懿,外孙子,unknown,魏
荀霬,司马懿,女婿,unknown,魏
杜预,司马懿,女婿,unknown,魏
王元姬,司马懿,儿媳,unknown,魏
羊徽瑜,司马懿,儿媳,unknown,魏
夏侯徽,司马懿,儿媳,unknown,魏
诸葛妃,司马懿,儿媳,unknown,魏
司马望,司马懿,侄子,unknown,魏
司马量,司马懿,曾祖父,unknown,魏
司马允,司马懿,曾孙子,unknown,魏
司马轨,司马懿,曾孙子,unknown,魏
司马衷,司马懿,曾孙子,unknown,魏
司马融,司马懿,曾孙子,unknown,魏
司马睿,司马懿,曾孙子,unknown,魏
司马晏,司马懿,曾孙子,unknown,魏
王元姬,司马昭,妻子,unknown,unknown
司马炎,司马昭,儿子,unknown,unknown
司马兆,司马昭,儿子,unknown,unknown
司马定国,司马昭,儿子,unknown,unknown
司马广德,司马昭,儿子,unknown,unknown
司马鉴,司马昭,儿子,unknown,unknown
司马永祚,司马昭,儿子,unknown,unknown
司马延祚,司马昭,儿子,unknown,unknown
司马攸,司马昭,儿子,unknown,unknown
司马机,司马昭,儿子,unknown,unknown
京兆公主,司马昭,女儿,unknown,unknown
常山公主,司马昭,女儿,unknown,unknown
司马懿,司马昭,父亲,魏,unknown
张春华,司马昭,母亲,unknown,unknown
司马师,司马昭,哥哥,unknown,unknown
司马京,司马昭,弟弟,unknown,unknown
司马干,司马昭,弟弟,unknown,unknown
司马亮,司马昭,弟弟,unknown,unknown
司马骏,司马昭,弟弟,unknown,unknown
司马肜,司马昭,弟弟,unknown,unknown
司马伦,司马昭,弟弟,unknown,unknown
司马伷,司马昭,弟弟,unknown,unknown
南阳公主,司马昭,妹妹,unknown,unknown
高陆公主,司马昭,妹妹,unknown,unknown
司马防,司马昭,祖父,unknown,unknown
张汪,司马昭,外祖父,unknown,unknown
王肃,司马昭,岳父,unknown,unknown
司马轨,司马昭,孙子,unknown,unknown
司马柬,司马昭,孙子,unknown,unknown
司马颖,司马昭,孙子,unknown,unknown
司马晏,司马昭,孙子,unknown,unknown
司马宪,司马昭,孙子,unknown,unknown
司马玮,司马昭,孙子,unknown,unknown
司马祗,司马昭,孙子,unknown,unknown
司马裕,司马昭,孙子,unknown,unknown
司马允,司马昭,孙子,unknown,unknown
司马该,司马昭,孙子,unknown,unknown
司马遐,司马昭,孙子,unknown,unknown
司马乂,司马昭,孙子,unknown,unknown
司马演,司马昭,孙子,unknown,unknown
司马衷,司马昭,孙子,unknown,unknown
司马冏,司马昭,孙子,unknown,unknown
司马寔,司马昭,孙子,unknown,unknown
新丰公主,司马昭,孙女,unknown,unknown
万年公主,司马昭,孙女,unknown,unknown
贾褒,司马昭,儿媳,unknown,unknown
司马朗,司马昭,伯父,魏,unknown
司马通,司马昭,叔父,unknown,unknown
司马孚,司马昭,叔父,unknown,unknown
司马馗,司马昭,叔父,unknown,unknown
孙绍,孙策,儿子,unknown,吴
孙坚,孙策,父亲,unknown,吴
武烈皇后,孙策,母亲,unknown,吴
孙夫人,孙策,妹妹,unknown,吴
孙权,孙策,弟弟,吴,吴
孙匡,孙策,弟弟,unknown,吴
孙朗,孙策,弟弟,unknown,吴
孙翊,孙策,弟弟,unknown,吴
孙奉,孙策,孙子,unknown,吴
陆延,孙策,外孙子,unknown,吴
陆抗,孙策,外孙子,unknown,吴
陆逊,孙策,女婿,吴,吴
顾邵,孙策,女婿,unknown,吴
孙静,孙策,叔父,unknown,吴
吴景,孙策,舅父,unknown,吴
孙登,孙策,侄子,unknown,吴
孙奋,孙策,侄子,unknown,吴
潘淑,孙策,弟媳,unknown,吴
孙和,孙策,侄子,unknown,吴
孙休,孙策,侄子,unknown,吴
孙泰,孙策,侄子,unknown,吴
孙虑,孙策,侄子,unknown,吴
孙鲁育,孙策,侄女,unknown,吴
孙鲁班,孙策,侄女,unknown,吴
步练师,孙策,弟媳,unknown,吴
大懿皇后,孙策,弟媳,unknown,吴
敬怀皇后,孙策,弟媳,unknown,吴
刘备,孙策,妹夫,蜀,吴
孙瑜,孙策,堂弟,unknown,吴
孙奂,孙策,堂弟,unknown,吴
孙贲,孙策,堂兄,unknown,吴
孙辅,孙策,堂兄,unknown,吴
周瑜,孙策,好友,吴,吴
吕范,孙策,好友,unknown,吴
张昭,孙策,好友,吴,吴
周妃,孙登,妻子,unknown,unknown
孙英,孙登,儿子,unknown,unknown
孙希,孙登,儿子,unknown,unknown
孙权,孙登,父亲,吴,unknown
徐夫人,孙登,养母,unknown,unknown
孙和,孙登,弟弟,unknown,unknown
孙虑,孙登,弟弟,unknown,unknown
孙奋,孙登,弟弟,unknown,unknown
孙亮,孙登,弟弟,unknown,unknown
孙休,孙登,弟弟,unknown,unknown
孙霸,孙登,弟弟,unknown,unknown
孙鲁班,孙登,妹妹,unknown,unknown
刘公主,孙登,妹妹,unknown,unknown
孙鲁育,孙登,妹妹,unknown,unknown
孙坚,孙登,祖父,unknown,unknown
武烈皇后,孙登,祖母,unknown,unknown
周瑜,孙登,岳父,吴,unknown
小乔,孙登,岳母,unknown,unknown
孙策,孙登,伯父,吴,unknown
孙翊,孙登,叔父,unknown,unknown
孙匡,孙登,叔父,unknown,unknown
孙朗,孙登,叔父,unknown,unknown
孙夫人,孙登,姑母,unknown,unknown
孙谦,孙登,侄子,unknown,unknown
孙皓,孙登,侄子,unknown,unknown
孙俊,孙登,侄子,unknown,unknown
孙基,孙登,侄子,unknown,unknown
孙壹,孙登,侄子,unknown,unknown
孙酦,孙登,侄子,unknown,unknown
孙壾,孙登,侄子,unknown,unknown
孙雨单,孙登,侄子,unknown,unknown
全怿,孙登,外甥,unknown,unknown
全吴,孙登,外甥,unknown,unknown
朱皇后,孙登,外甥女,unknown,unknown
孙钟,孙登,曾祖父,unknown,unknown
张妃,孙登,弟媳,unknown,unknown
全皇后,孙登,弟媳,unknown,unknown
何姬,孙登,弟媳,unknown,unknown
全琮,孙登,妹夫,吴,unknown
刘纂,孙登,妹夫,unknown,unknown
朱据,孙登,妹夫,unknown,unknown
周循,孙登,大舅子,unknown,unknown
徐夫人,孙登,婶母,unknown,unknown
刘备,孙登,姑父,蜀,unknown
弘咨,孙登,姑父,unknown,unknown
诸葛恪,孙登,好友,吴,unknown
张休,孙登,好友,unknown,unknown
顾谭,孙登,好友,unknown,unknown
陈表,孙登,好友,unknown,unknown
程秉,孙登,老师,unknown,unknown
张嘉益,孙浩,好友,unknown,unknown
高枫,孙浩,好友,unknown,unknown
滕芳兰,孙皓,妻子,unknown,unknown
孙虔,孙皓,儿子,unknown,unknown
孙瑾,孙皓,儿子,unknown,unknown
孙充,孙皓,儿子,unknown,unknown
孙和,孙皓,父亲,unknown,unknown
何姬,孙皓,母亲,unknown,unknown
孙谦,孙皓,弟弟,unknown,unknown
孙德,孙皓,弟弟,unknown,unknown
孙俊,孙皓,弟弟,unknown,unknown
陆孙氏,孙皓,妹妹,unknown,unknown
大懿皇后,孙皓,祖母,unknown,unknown
万彧,孙皓,好友,unknown,unknown
孙河,孙桓,父亲,unknown,吴
孙俊,孙桓,弟弟,unknown,吴
孙慎,孙桓,侄子,unknown,吴
孙咨,孙皎,儿子,unknown,unknown
孙仪,孙皎,儿子,unknown,unknown
孙弥,孙皎,儿子,unknown,unknown
孙静,孙皎,父亲,unknown,unknown
孙瑜,孙皎,哥哥,unknown,unknown
孙奂,孙皎,弟弟,unknown,unknown
诸葛瑾,孙皎,好友,unknown,unknown
孙瑜,孙静,儿子,unknown,unknown
孙暠,孙静,儿子,unknown,unknown
孙奂,孙静,儿子,unknown,unknown
孙皎,孙静,儿子,unknown,unknown
孙钟,孙静,父亲,unknown,unknown
孙坚,孙静,哥哥,unknown,unknown
孙羌,孙静,哥哥,unknown,unknown
孙恭,孙静,孙子,unknown,unknown
孙咨,孙静,孙子,unknown,unknown
孙曼,孙静,孙子,unknown,unknown
孙弥,孙静,孙子,unknown,unknown
孙权,孙静,侄子,吴,unknown
孙策,孙静,侄子,吴,unknown
孙匡,孙静,侄子,unknown,unknown
孙贲,孙静,侄子,unknown,unknown
孙翊,孙静,侄子,unknown,unknown
孙朗,孙静,侄子,unknown,unknown
孙綝,孙静,曾孙子,unknown,unknown
孙峻,孙静,曾孙子,unknown,unknown
孙恩,孙静,曾孙子,unknown,unknown
孙恭,孙峻,父亲,unknown,unknown
孙暠,孙峻,祖父,unknown,unknown
全纪,孙峻,外甥,unknown,unknown
孙静,孙峻,曾祖父,unknown,unknown
全尚,孙峻,姐夫,unknown,unknown
朱损,孙峻,妹夫,unknown,unknown
孙綝,孙峻,堂弟,unknown,unknown
孙宪,孙峻,堂弟,unknown,unknown
全皇后,孙亮,妻子,unknown,unknown
孙权,孙亮,父亲,吴,unknown
潘淑,孙亮,母亲,unknown,unknown
孙和,孙亮,哥哥,unknown,unknown
孙奋,孙亮,哥哥,unknown,unknown
孙霸,孙亮,哥哥,unknown,unknown
孙虑,孙亮,哥哥,unknown,unknown
孙登,孙亮,哥哥,unknown,unknown
孙休,孙亮,哥哥,unknown,unknown
孙鲁育,孙亮,姐姐,unknown,unknown
孙鲁班,孙亮,姐姐,unknown,unknown
孙坚,孙亮,祖父,unknown,unknown
武烈皇后,孙亮,祖母,unknown,unknown
全尚,孙亮,岳父,unknown,unknown
孙夫人,孙亮,姑母,unknown,unknown
孙雨单,孙亮,侄子,unknown,unknown
孙俊,孙亮,侄子,unknown,unknown
孙钟,孙亮,曾祖父,unknown,unknown
刘纂,孙亮,姐夫,unknown,unknown
朱据,孙亮,姐夫,unknown,unknown
诸葛恪,孙亮,老师,吴,unknown
孙权,孙虑,父亲,吴,unknown
孙登,孙虑,哥哥,unknown,unknown
孙和,孙虑,弟弟,unknown,unknown
孙奋,孙虑,弟弟,unknown,unknown
孙亮,孙虑,弟弟,unknown,unknown
孙休,孙虑,弟弟,unknown,unknown
孙霸,孙虑,弟弟,unknown,unknown
孙坚,孙虑,祖父,unknown,unknown
武烈皇后,孙虑,祖母,unknown,unknown
孙策,孙虑,伯父,吴,unknown
孙匡,孙虑,叔父,unknown,unknown
孙朗,孙虑,叔父,unknown,unknown
孙夫人,孙虑,姑母,unknown,unknown
孙酦,孙虑,侄子,unknown,unknown
孙英,孙虑,侄子,unknown,unknown
孙希,孙虑,侄子,unknown,unknown
孙璠,孙虑,侄子,unknown,unknown
孙基,孙虑,侄子,unknown,unknown
孙壹,孙虑,侄子,unknown,unknown
孙俊,孙虑,侄子,unknown,unknown
孙谦,孙虑,侄子,unknown,unknown
全吴,孙虑,外甥,unknown,unknown
全怿,孙虑,外甥,unknown,unknown
朱皇后,孙虑,外甥女,unknown,unknown
周妃,孙虑,嫂子,unknown,unknown
张妃,孙虑,弟媳,unknown,unknown
何姬,孙虑,弟媳,unknown,unknown
全皇后,孙虑,弟媳,unknown,unknown
蔡远航,孙茜,丈夫,unknown,unknown
小老虎,孙茜,儿子,unknown,unknown
马艳丽,孙茜,好友,unknown,unknown
黄征,孙茜,好友,unknown,unknown
陶昕然,孙茜,好友,unknown,unknown
谢夫人,孙权,妻子,unknown,吴
步练师,孙权,妻子,unknown,吴
大懿皇后,孙权,妻子,unknown,吴
敬怀皇后,孙权,妻子,unknown,吴
